step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
1670,CASH_IN,727.4,96599.66,95872.26,24056.28,24783.68,0
1671,PAYMENT,2623.87,21722.86,19098.99,6494.94,9118.81,0
1672,TRANSFER,28708.59,68901.75,40193.16,12497.95,41206.54,0
1673,TRANSFER,9144.0,37604.04,28460.04,15689.11,24833.11,0
1674,PAYMENT,33103.87,74141.34,41037.47,22397.18,55501.05,0
1675,TRANSFER,2853.01,23740.53,20887.52,18630.26,21483.27,0
1676,CASH_IN,25989.58,97631.75,71642.17,45266.09,71255.67,0
1677,CASH_IN,4267.96,75075.14,70807.18,12378.23,16646.19,0
1678,DEBIT,945.9,39496.3,38550.4,40058.58,41004.48,0
1679,CASH_OUT,4289.6,43363.55,39073.95,31332.93,35622.53,0
1680,TRANSFER,15198.55,31216.24,16017.69,33168.13,48366.68,0
1681,CASH_OUT,11624.37,74290.0,62665.63,41340.36,52964.73,0
1682,TRANSFER,33602.77,98944.72,65341.95,49247.52,82850.29,0
1683,TRANSFER,26431.61,26968.19,536.58,11680.45,38112.06,1
1684,TRANSFER,13445.21,56553.96,43108.75,39530.15,52975.36,0
1685,CASH_OUT,19386.83,40228.49,20841.66,26949.04,46335.87,0
1686,TRANSFER,8491.23,42133.85,33642.62,1810.36,10301.59,0
1687,CASH_IN,492.63,3198.08,2705.45,46053.47,46546.1,0
1688,PAYMENT,8378.44,24918.64,16540.2,9837.94,18216.38,0
1689,CASH_OUT,6746.94,18943.78,12196.84,19247.94,25994.88,0
1690,CASH_OUT,6108.21,96315.7,90207.49,21031.51,27139.72,0
1691,CASH_OUT,5776.64,11708.77,5932.13,30967.41,36744.05,0
1692,TRANSFER,7341.85,49152.77,41810.92,31904.64,39246.49,0
1693,PAYMENT,1487.94,73320.95,71833.01,4738.42,6226.36,0
1694,TRANSFER,1178.65,1179.39,0.74,14440.5,15619.15,1
1695,PAYMENT,24368.17,93676.43,69308.26,18240.9,42609.07,0
1696,PAYMENT,4207.03,69824.45,65617.42,11536.71,15743.74,0
1697,CASH_IN,8566.61,29668.69,21102.08,3294.61,11861.22,0
1698,CASH_OUT,5175.5,93158.92,87983.42,20312.45,25487.95,0
1699,PAYMENT,406.77,13576.32,13169.55,15270.67,15677.44,0
1700,DEBIT,45456.08,98117.64,52661.56,44906.19,90362.27,0
1701,DEBIT,3965.03,11506.42,7541.39,48932.7,52897.73,0
1702,CASH_IN,8410.07,87256.42,78846.35,4880.94,13291.01,0
1703,PAYMENT,5139.52,17657.78,12518.26,48772.53,53912.05,0
1704,CASH_OUT,5386.18,52988.94,47602.76,22593.45,27979.63,0
1705,CASH_IN,2660.49,11992.46,9331.97,12662.64,15323.13,0
1706,DEBIT,25.53,5866.11,5840.58,16403.48,16429.01,0
1707,TRANSFER,6959.17,41763.02,34803.85,33470.6,40429.77,0
1708,CASH_IN,986.69,5019.0,4032.31,39542.48,40529.17,0
1709,TRANSFER,2630.33,21219.62,18589.29,49804.44,52434.77,0
1710,PAYMENT,30112.97,98121.92,68008.95,39676.87,69789.84,0
1711,CASH_OUT,846.17,76081.96,75235.79,40843.9,41690.07,0
1712,CASH_OUT,36117.25,37144.3,1027.05,3136.11,39253.36,1
1713,CASH_OUT,2328.92,7894.94,5566.02,26032.77,28361.69,0
1714,CASH_OUT,314.18,4331.32,4017.14,30439.9,30754.08,0
1715,PAYMENT,1263.86,3488.83,2224.97,40518.22,41782.08,0
1716,CASH_IN,411.05,44686.16,44275.11,3725.52,4136.57,0
1717,TRANSFER,17363.37,44258.53,26895.16,4664.89,22028.26,0
1718,DEBIT,26040.43,84302.54,58262.11,32221.16,58261.59,0
1719,CASH_OUT,2673.45,3007.75,334.3,35433.84,38107.29,1
1720,DEBIT,22561.13,59034.61,36473.48,49657.71,72218.84,0
1721,CASH_OUT,12244.78,51345.35,39100.57,13533.73,25778.51,0
1722,CASH_OUT,84677.4,94632.68,9955.28,43347.05,128024.45,1
1723,DEBIT,370.62,6863.11,6492.49,9232.56,9603.18,0
1724,PAYMENT,1461.52,44681.74,43220.22,41265.42,42726.94,0
1725,DEBIT,25439.44,56303.61,30864.17,5549.74,30989.18,0
1726,CASH_IN,17386.81,80504.49,63117.68,39290.42,56677.23,0
1727,CASH_OUT,10399.57,34198.49,23798.92,28789.26,39188.83,0
1728,CASH_IN,4402.25,18799.98,14397.73,48403.63,52805.88,0
1729,DEBIT,4290.54,87326.52,83035.98,21815.07,26105.61,0
1730,DEBIT,23418.89,85391.45,61972.56,9865.7,33284.59,0
1731,CASH_OUT,21017.37,89323.14,68305.77,26390.37,47407.74,0
1732,PAYMENT,200.33,36815.23,36614.9,31308.7,31509.03,0
1733,DEBIT,17886.97,45285.91,27398.94,30917.32,48804.29,0
1734,PAYMENT,16589.7,48129.82,31540.12,30385.49,46975.19,0
1735,TRANSFER,3374.42,39425.18,36050.76,11341.86,14716.28,0
1736,CASH_OUT,4444.01,51977.82,47533.81,33145.31,37589.32,0
1737,DEBIT,23701.4,67411.84,43710.44,14574.21,38275.61,0
1738,CASH_IN,4735.94,9873.55,5137.61,35783.13,40519.07,0
1739,CASH_OUT,10416.73,58188.48,47771.75,13772.9,24189.63,0
1740,CASH_IN,23477.5,50404.58,26927.08,29166.65,52644.15,0
1741,CASH_IN,50.36,21719.49,21669.13,12075.31,12125.67,0
1742,CASH_OUT,22260.93,45400.04,23139.11,17513.62,39774.55,0
1743,DEBIT,42420.6,95569.03,53148.43,15909.37,58329.97,0
1744,PAYMENT,4532.14,15836.42,11304.28,12682.12,17214.26,0
1745,CASH_OUT,10546.14,78548.37,68002.23,34898.59,45444.73,0
1746,CASH_OUT,3759.73,4007.58,247.85,3202.18,6961.91,1
1747,DEBIT,5728.01,25427.99,19699.98,1106.72,6834.73,0
1748,CASH_OUT,7026.64,21476.87,14450.23,20810.85,27837.49,0
1749,PAYMENT,24448.73,56942.16,32493.43,5873.79,30322.52,0
1750,PAYMENT,15412.77,69787.25,54374.48,47249.24,62662.01,0
1751,PAYMENT,8681.83,20584.62,11902.79,10188.8,18870.63,0
1752,CASH_IN,12207.95,90247.1,78039.15,40177.09,52385.04,0
1753,CASH_IN,11511.44,44240.94,32729.5,14746.56,26258.0,0
1754,CASH_OUT,2962.6,3232.37,269.77,8555.12,11517.72,1
1755,CASH_IN,17781.01,68033.53,50252.52,39097.63,56878.64,0
1756,CASH_IN,168.56,1299.07,1130.51,46389.57,46558.13,0
1757,CASH_IN,317.83,4522.63,4204.8,38201.84,38519.67,0
1758,CASH_OUT,18370.21,18940.59,570.38,44930.83,63301.04,1
1759,CASH_OUT,4914.28,29467.45,24553.17,21327.28,26241.56,0
1760,PAYMENT,6860.12,32294.38,25434.26,15466.21,22326.33,0
1761,TRANSFER,23093.8,66846.9,43753.1,39348.43,62442.23,0
1762,DEBIT,13205.78,91678.36,78472.58,9276.3,22482.08,0
1763,TRANSFER,438.56,5791.19,5352.63,20698.38,21136.94,0
1764,CASH_OUT,19580.07,46274.34,26694.27,22616.17,42196.24,0
1765,CASH_IN,3591.65,66474.68,62883.03,24379.08,27970.73,0
1766,CASH_OUT,26645.46,78354.27,51708.81,31757.85,58403.31,0
1767,CASH_IN,8059.09,39611.59,31552.5,28848.37,36907.46,0
1768,DEBIT,6430.99,14488.81,8057.82,23538.12,29969.11,0
1769,DEBIT,27244.3,67745.02,40500.72,32957.78,60202.08,0
1770,DEBIT,34021.82,80453.89,46432.07,5775.9,39797.72,0
1771,CASH_IN,3248.65,10012.6,6763.95,20659.72,23908.37,0
1772,DEBIT,10123.49,56738.28,46614.79,14410.13,24533.62,0
1773,PAYMENT,8025.08,17882.51,9857.43,32807.3,40832.38,0
1774,CASH_OUT,1196.27,29981.41,28785.14,24391.14,25587.41,0
1775,PAYMENT,21164.17,95311.57,74147.4,8735.43,29899.6,0
1776,CASH_OUT,13398.82,99932.31,86533.49,16440.09,29838.91,0
1777,PAYMENT,964.73,7092.76,6128.03,38421.05,39385.78,0
1778,PAYMENT,5569.89,80659.53,75089.64,38798.84,44368.73,0
1779,CASH_OUT,414.78,84888.15,84473.37,20144.5,20559.28,0
1780,CASH_OUT,862.5,1858.24,995.74,3314.51,4177.01,0
1781,PAYMENT,13787.31,65882.94,52095.63,35707.66,49494.97,0
1782,TRANSFER,21479.46,88060.3,66580.84,31531.81,53011.27,0
1783,PAYMENT,3023.84,16326.76,13302.92,16465.27,19489.11,0
1784,TRANSFER,1348.09,11503.11,10155.02,47518.99,48867.08,0
1785,CASH_OUT,16631.23,51636.62,35005.39,5111.21,21742.44,0
1786,DEBIT,21531.05,50752.21,29221.16,1020.08,22551.13,0
1787,CASH_IN,4576.64,35200.65,30624.01,21524.68,26101.32,0
1788,TRANSFER,408.59,22927.86,22519.27,20462.48,20871.07,0
1789,CASH_OUT,26524.66,56014.78,29490.12,25243.74,51768.4,0
1790,TRANSFER,17619.69,82888.66,65268.97,13772.33,31392.02,0
1791,PAYMENT,7678.92,50143.49,42464.57,46360.32,54039.24,0
1792,TRANSFER,2190.27,22159.93,19969.66,20637.92,22828.19,0
1793,TRANSFER,8484.3,37774.87,29290.57,26858.47,35342.77,0
1794,TRANSFER,19124.59,88161.77,69037.18,20604.68,39729.27,0
1795,DEBIT,44774.8,93180.92,48406.12,653.83,45428.63,0
1796,TRANSFER,38485.17,81262.32,42777.15,6796.64,45281.81,0
1797,TRANSFER,382.41,4391.85,4009.44,24985.28,25367.69,0
1798,PAYMENT,3880.5,53838.82,49958.32,462.08,4342.58,0
1799,CASH_OUT,17427.49,88285.78,70858.29,34328.71,51756.2,0
1800,CASH_IN,15983.07,61014.02,45030.95,1224.01,17207.08,0
1801,TRANSFER,574.32,2194.92,1620.6,30287.97,30862.29,0
1802,DEBIT,19010.2,91437.59,72427.39,22974.79,41984.99,0
1803,PAYMENT,24381.55,65166.53,40784.98,45298.68,69680.23,0
1804,CASH_OUT,29272.55,72634.49,43361.94,14474.89,43747.44,0
1805,CASH_IN,31548.4,74529.43,42981.03,3193.32,34741.72,0
1806,DEBIT,21928.53,88451.62,66523.09,15662.54,37591.07,0
1807,DEBIT,17084.12,39464.58,22380.46,36221.12,53305.24,0
1808,DEBIT,7286.61,22160.29,14873.68,21233.95,28520.56,0
1809,TRANSFER,5899.4,25954.92,20055.52,19292.97,25192.37,0
1810,DEBIT,2747.56,45351.55,42603.99,21305.76,24053.32,0
1811,CASH_OUT,9173.11,42457.14,33284.03,2696.63,11869.74,0
1812,PAYMENT,829.57,15805.38,14975.81,6178.62,7008.19,0
1813,TRANSFER,7397.41,75044.44,67647.03,38864.78,46262.19,0
1814,TRANSFER,4265.38,22122.94,17857.56,36980.4,41245.78,0
1815,CASH_IN,10236.44,80795.16,70558.72,12446.45,22682.89,0
1816,CASH_IN,5058.08,79404.14,74346.06,19927.96,24986.04,0
1817,CASH_IN,20799.31,84797.08,63997.77,1852.6,22651.91,0
1818,CASH_IN,1929.02,34577.29,32648.27,13928.4,15857.42,0
1819,TRANSFER,13009.12,81386.17,68377.05,8177.75,21186.87,0
1820,CASH_IN,1172.03,12587.46,11415.43,5679.37,6851.4,0
1821,PAYMENT,16136.0,51413.03,35277.03,17819.32,33955.32,0
1822,TRANSFER,12224.28,50533.03,38308.75,7891.54,20115.82,0
1823,DEBIT,6392.0,26568.17,20176.17,49600.8,55992.8,0
1824,DEBIT,16154.24,42069.91,25915.67,2025.46,18179.7,0
1825,CASH_IN,2662.04,60929.02,58266.98,1826.02,4488.06,0
1826,PAYMENT,20878.71,71222.12,50343.41,17862.1,38740.81,0
1827,CASH_OUT,7670.95,24444.48,16773.53,15074.42,22745.37,0
1828,TRANSFER,8148.7,42252.79,34104.09,26712.36,34861.06,0
1829,CASH_IN,7185.22,34961.36,27776.14,36020.8,43206.02,0
1830,CASH_IN,1299.4,5146.16,3846.76,29211.24,30510.64,0
1831,PAYMENT,5369.82,35877.93,30508.11,27991.24,33361.06,0
1832,CASH_OUT,2532.75,2885.3,352.55,25600.91,28133.66,1
1833,CASH_IN,1862.29,7068.58,5206.29,24832.26,26694.55,0
1834,DEBIT,22196.51,44635.76,22439.25,21003.61,43200.12,0
1835,PAYMENT,5495.47,45968.55,40473.08,41778.24,47273.71,0
1836,DEBIT,789.66,2262.89,1473.23,20899.96,21689.62,0
1837,CASH_IN,22150.73,69492.84,47342.11,35817.72,57968.45,0
1838,TRANSFER,662.62,1431.6,768.98,5625.21,6287.83,0
1839,TRANSFER,7772.45,91578.06,83805.61,40870.62,48643.07,0
1840,PAYMENT,707.38,4383.38,3676.0,40521.65,41229.03,0
1841,DEBIT,8682.38,43455.06,34772.68,9235.7,17918.08,0
1842,CASH_OUT,24220.01,98066.61,73846.6,485.02,24705.03,0
1843,PAYMENT,2891.51,6136.33,3244.82,26361.3,29252.81,0
1844,TRANSFER,35650.9,91345.84,55694.94,37771.86,73422.76,0
1845,CASH_OUT,30012.09,87314.76,57302.67,5579.12,35591.21,0
1846,TRANSFER,28553.76,73496.77,44943.01,43623.14,72176.9,0
1847,PAYMENT,21516.48,51893.99,30377.51,22189.18,43705.66,0
1848,PAYMENT,1474.85,4782.08,3307.23,41402.16,42877.01,0
1849,PAYMENT,474.14,1586.89,1112.75,42370.31,42844.45,0
1850,CASH_OUT,4553.68,39978.2,35424.52,8566.23,13119.91,0
1851,TRANSFER,2856.63,64711.66,61855.03,44676.73,47533.36,0
1852,TRANSFER,36561.74,75823.33,39261.59,5727.26,42289.0,0
1853,CASH_IN,33814.64,86529.64,52715.0,46540.38,80355.02,0
1854,DEBIT,5690.93,28526.83,22835.9,8506.52,14197.45,0
1855,CASH_IN,1175.42,87636.98,86461.56,28099.07,29274.49,0
1856,TRANSFER,11314.13,85464.12,74149.99,25975.09,37289.22,0
1857,TRANSFER,36998.86,95455.3,58456.44,40181.76,77180.62,0
1858,CASH_OUT,18795.25,55399.47,36604.22,30385.46,49180.71,0
1859,CASH_IN,12069.47,43530.67,31461.2,16437.3,28506.77,0
1860,DEBIT,10250.42,26978.37,16727.95,38682.37,48932.79,0
1861,DEBIT,13159.09,69954.21,56795.12,47130.49,60289.58,0
1862,PAYMENT,14907.69,46407.14,31499.45,33990.54,48898.23,0
1863,DEBIT,7808.73,30310.49,22501.76,8268.52,16077.25,0
1864,CASH_IN,1351.61,56718.45,55366.84,2061.39,3413.0,0
1865,PAYMENT,13917.63,44168.78,30251.15,17028.8,30946.43,0
1866,DEBIT,1014.72,16998.2,15983.48,38033.99,39048.71,0
1867,PAYMENT,252.72,9305.9,9053.18,12672.86,12925.58,0
1868,CASH_OUT,18581.18,62064.87,43483.69,14627.02,33208.2,0
1869,CASH_OUT,21170.95,87283.02,66112.07,15278.82,36449.77,0
1870,PAYMENT,20708.48,51256.04,30547.56,18404.28,39112.76,0
1871,TRANSFER,3533.0,28869.45,25336.45,28017.6,31550.6,0
1872,CASH_OUT,67654.21,72236.28,4582.07,35120.88,102775.09,1
1873,PAYMENT,2439.65,15383.31,12943.66,48803.53,51243.18,0
1874,DEBIT,16344.8,66716.04,50371.24,25871.63,42216.43,0
1875,TRANSFER,21362.85,52156.87,30794.02,27356.38,48719.23,0
1876,PAYMENT,17148.06,36420.71,19272.65,35556.48,52704.54,0
1877,CASH_OUT,39363.69,92327.39,52963.7,38744.17,78107.86,0
1878,TRANSFER,13182.01,28335.74,15153.73,18232.0,31414.01,0
1879,PAYMENT,15951.36,75416.3,59464.94,25857.52,41808.88,0
1880,TRANSFER,30012.65,78634.53,48621.88,36130.59,66143.24,0
1881,CASH_IN,12741.5,33748.51,21007.01,16467.68,29209.18,0
1882,CASH_IN,34326.24,85547.62,51221.38,2068.72,36394.96,0
1883,DEBIT,1964.29,8031.43,6067.14,35108.22,37072.51,0
1884,PAYMENT,20795.27,45657.84,24862.57,40715.05,61510.32,0
1885,TRANSFER,22995.57,58064.15,35068.58,16215.68,39211.25,0
1886,TRANSFER,37235.99,93122.4,55886.41,21640.08,58876.07,0
1887,DEBIT,24912.02,94386.54,69474.52,27001.46,51913.48,0
1888,PAYMENT,17657.41,62765.01,45107.6,20106.56,37763.97,0
1889,DEBIT,5138.23,25807.58,20669.35,21405.68,26543.91,0
1890,PAYMENT,32152.63,89407.13,57254.5,29249.64,61402.27,0
1891,DEBIT,6894.29,25749.87,18855.58,34480.4,41374.69,0
1892,TRANSFER,21509.14,77884.08,56374.94,33048.69,54557.83,0
1893,CASH_IN,17193.24,36628.38,19435.14,26696.42,43889.66,0
1894,TRANSFER,18950.76,51635.29,32684.53,20552.36,39503.12,0
1895,PAYMENT,3018.8,7234.17,4215.37,39225.28,42244.08,0
1896,TRANSFER,3562.84,14343.79,10780.95,8455.2,12018.04,0
1897,TRANSFER,3481.48,21835.71,18354.23,12003.48,15484.96,0
1898,TRANSFER,15581.31,93397.73,77816.42,10948.51,26529.82,0
1899,TRANSFER,7373.1,85540.9,78167.8,13548.16,20921.26,0
1900,CASH_IN,1543.2,3999.03,2455.83,31091.23,32634.43,0
1901,CASH_IN,9559.03,23954.1,14395.07,28156.33,37715.36,0
1902,TRANSFER,17305.29,19957.85,2652.56,33807.09,51112.38,1
1903,CASH_OUT,3653.19,23461.71,19808.52,49212.04,52865.23,0
1904,DEBIT,1190.72,2548.69,1357.97,40489.43,41680.15,0
1905,CASH_OUT,22326.49,83016.01,60689.52,7652.13,29978.62,0
1906,TRANSFER,20960.34,94617.34,73657.0,29964.68,50925.02,0
1907,CASH_OUT,3331.31,41032.08,37700.77,35040.9,38372.21,0
1908,CASH_OUT,26686.21,58718.85,32032.64,47099.57,73785.78,0
1909,CASH_OUT,18945.32,63506.37,44561.05,15907.61,34852.93,0
1910,CASH_IN,17003.22,63818.96,46815.74,19626.31,36629.53,0
1911,DEBIT,41753.48,90045.86,48292.38,20130.57,61884.05,0
1912,DEBIT,1594.45,26352.75,24758.3,4926.86,6521.31,0
1913,CASH_OUT,13539.29,73714.22,60174.93,944.04,14483.33,0
1914,DEBIT,2808.07,13521.55,10713.48,740.44,3548.51,0
1915,DEBIT,22763.06,49759.66,26996.6,24459.83,47222.89,0
1916,CASH_IN,22442.22,53904.17,31461.95,20091.98,42534.2,0
1917,DEBIT,9048.04,22413.79,13365.75,37870.11,46918.15,0
1918,CASH_OUT,5048.5,77710.98,72662.48,22687.69,27736.19,0
1919,CASH_OUT,3023.03,33748.7,30725.67,38266.62,41289.65,0
1920,CASH_IN,15242.71,95774.05,80531.34,10980.95,26223.66,0
1921,CASH_IN,39666.3,81241.13,41574.83,32233.61,71899.91,0
1922,DEBIT,1865.6,8899.12,7033.52,47145.64,49011.24,0
1923,PAYMENT,39333.74,93545.1,54211.36,32183.96,71517.7,0
1924,TRANSFER,25060.15,63022.08,37961.93,48451.88,73512.03,0
1925,PAYMENT,27011.24,56942.31,29931.07,45112.28,72123.52,0
1926,CASH_OUT,4657.93,94399.38,89741.45,13256.16,17914.09,0
1927,CASH_OUT,1122.02,34724.85,33602.83,8975.01,10097.03,0
1928,TRANSFER,6057.87,73445.83,67387.96,17567.8,23625.67,0
1929,CASH_OUT,25293.7,55945.56,30651.86,30108.44,55402.14,0
1930,PAYMENT,16874.58,94805.85,77931.27,12493.81,29368.39,0
1931,TRANSFER,22875.96,98929.37,76053.41,3716.58,26592.54,0
1932,CASH_OUT,3652.96,21594.43,17941.47,40483.71,44136.67,0
1933,PAYMENT,16008.52,44678.91,28670.39,19324.69,35333.21,0
1934,DEBIT,15168.16,97625.38,82457.22,23048.48,38216.64,0
1935,CASH_IN,20905.07,88536.53,67631.46,19145.47,40050.54,0
1936,CASH_OUT,32608.46,75487.84,42879.38,32559.89,65168.35,0
1937,CASH_OUT,15525.3,35426.05,19900.75,10082.76,25608.06,0
1938,TRANSFER,15181.34,51808.36,36627.02,8980.44,24161.78,0
1939,TRANSFER,21790.86,52488.19,30697.33,20962.46,42753.32,0
1940,DEBIT,3160.57,7870.14,4709.57,40451.63,43612.2,0
1941,TRANSFER,22861.75,58555.29,35693.54,9588.67,32450.42,0
1942,CASH_IN,19238.25,78020.46,58782.21,28206.35,47444.6,0
1943,CASH_OUT,13081.64,87755.08,74673.44,593.57,13675.21,0
1944,PAYMENT,1464.2,61849.47,60385.27,43955.51,45419.71,0
1945,CASH_IN,12841.27,46751.91,33910.64,47455.62,60296.89,0
1946,PAYMENT,13798.87,72971.01,59172.14,405.41,14204.28,0
1947,TRANSFER,11755.08,13774.64,2019.56,34346.37,46101.45,1
1948,DEBIT,333.34,2091.82,1758.48,629.75,963.09,0
1949,PAYMENT,5370.94,53945.3,48574.36,25420.3,30791.24,0
1950,PAYMENT,193.61,6211.57,6017.96,15266.29,15459.9,0
1951,CASH_IN,7968.58,60220.06,52251.48,26381.22,34349.8,0
1952,CASH_IN,6809.4,22092.68,15283.28,18762.32,25571.72,0
1953,PAYMENT,11129.59,77941.41,66811.82,42210.48,53340.07,0
1954,TRANSFER,12973.57,28059.56,15085.99,17712.3,30685.87,0
1955,PAYMENT,7793.98,27043.9,19249.92,34821.89,42615.87,0
1956,TRANSFER,2501.45,71707.33,69205.88,48608.33,51109.78,0
1957,CASH_OUT,84485.61,97086.76,12601.15,7545.8,92031.41,1
1958,CASH_OUT,1320.36,36144.51,34824.15,33660.21,34980.57,0
1959,CASH_OUT,11394.41,66651.64,55257.23,34184.98,45579.39,0
1960,CASH_OUT,43946.58,45213.59,1267.01,47731.88,91678.46,1
1961,DEBIT,12095.76,28957.31,16861.55,15842.25,27938.01,0
1962,PAYMENT,9867.56,21491.64,11624.08,40759.01,50626.57,0
1963,CASH_OUT,1632.71,8706.08,7073.37,34438.38,36071.09,0
1964,DEBIT,24857.14,61804.19,36947.05,44962.52,69819.66,0
1965,PAYMENT,279.82,1267.42,987.6,25163.2,25443.02,0
1966,DEBIT,929.34,5296.32,4366.98,8958.98,9888.32,0
1967,CASH_IN,6175.83,58805.09,52629.26,3705.44,9881.27,0
1968,CASH_IN,4947.84,10409.6,5461.76,49020.72,53968.56,0
1969,TRANSFER,1443.98,4901.54,3457.56,3082.09,4526.07,0
1970,TRANSFER,21874.25,70123.33,48249.08,9450.86,31325.11,0
1971,TRANSFER,10568.4,53414.14,42845.74,16116.92,26685.32,0
1972,CASH_OUT,5307.33,29176.42,23869.09,23225.61,28532.94,0
1973,TRANSFER,46931.37,98898.7,51967.33,3913.72,50845.09,0
1974,CASH_IN,2660.85,23510.62,20849.77,1046.6,3707.45,0
1975,PAYMENT,1292.74,4345.13,3052.39,9336.65,10629.39,0
1976,DEBIT,7931.87,47436.97,39505.1,5368.06,13299.93,0
1977,TRANSFER,22694.67,47554.66,24859.99,5783.76,28478.43,0
1978,TRANSFER,14775.9,31688.03,16912.13,12423.43,27199.33,0
1979,DEBIT,17768.63,50970.68,33202.05,29341.02,47109.65,0
1980,PAYMENT,18529.92,69379.4,50849.48,18958.04,37487.96,0
1981,PAYMENT,18756.49,44481.84,25725.35,24479.38,43235.87,0
1982,PAYMENT,351.88,11137.05,10785.17,2566.72,2918.6,0
1983,TRANSFER,26772.29,72075.77,45303.48,2542.7,29314.99,0
1984,CASH_IN,6942.4,41134.99,34192.59,710.11,7652.51,0
1985,TRANSFER,7290.04,80616.09,73326.05,20328.39,27618.43,0
1986,CASH_IN,3301.56,51511.08,48209.52,36949.6,40251.16,0
1987,CASH_IN,7399.51,16176.32,8776.81,3220.26,10619.77,0
1988,CASH_OUT,397.6,40451.7,40054.1,38624.89,39022.49,0
1989,TRANSFER,8879.81,49531.98,40652.17,41391.43,50271.24,0
1990,CASH_OUT,20880.89,21331.45,450.56,23377.19,44258.08,1
1991,CASH_OUT,41333.22,97220.53,55887.31,35318.44,76651.66,0
1992,TRANSFER,6913.0,72508.81,65595.81,22107.81,29020.81,0
1993,PAYMENT,14385.44,74418.7,60033.26,16514.71,30900.15,0
1994,PAYMENT,1106.81,5710.74,4603.93,7912.04,9018.85,0
1995,TRANSFER,9567.86,66815.97,57248.11,9945.84,19513.7,0
1996,CASH_IN,24373.67,60697.38,36323.71,39584.75,63958.42,0
1997,TRANSFER,2608.5,10253.33,7644.83,8111.78,10720.28,0
1998,CASH_OUT,15795.24,53544.31,37749.07,10030.82,25826.06,0
1999,DEBIT,2895.32,25680.24,22784.92,25972.44,28867.76,0
2000,TRANSFER,41428.61,90310.1,48881.49,46533.13,87961.74,0
2001,PAYMENT,3452.74,26245.36,22792.62,1962.65,5415.39,0
2002,TRANSFER,633.27,5704.26,5070.99,35311.62,35944.89,0
2003,CASH_OUT,17829.25,51993.35,34164.1,32476.62,50305.87,0
2004,DEBIT,27691.64,58416.81,30725.17,3437.55,31129.19,0
2005,TRANSFER,11998.4,33245.03,21246.63,3733.08,15731.48,0
2006,DEBIT,12585.81,55840.23,43254.42,14276.25,26862.06,0
2007,CASH_OUT,281.64,1997.04,1715.4,5470.0,5751.64,0
2008,TRANSFER,7969.11,76950.75,68981.64,45011.74,52980.85,0
2009,CASH_OUT,21711.07,53666.84,31955.77,39036.64,60747.71,0
2010,DEBIT,30775.89,67517.31,36741.42,25108.1,55883.99,0
2011,DEBIT,8048.9,45639.46,37590.56,27745.49,35794.39,0
2012,PAYMENT,13737.98,65119.33,51381.35,7340.08,21078.06,0
2013,CASH_IN,2719.1,73655.64,70936.54,31455.68,34174.78,0
2014,CASH_IN,16701.97,46770.52,30068.55,36796.77,53498.74,0
2015,TRANSFER,9530.05,34345.09,24815.04,28763.98,38294.03,0
2016,DEBIT,5501.31,14699.48,9198.17,23482.71,28984.02,0
2017,CASH_OUT,20888.13,60856.66,39968.53,917.79,21805.92,0
2018,DEBIT,11986.16,46288.7,34302.54,41591.21,53577.37,0
2019,CASH_IN,39199.35,93170.91,53971.56,32372.35,71571.7,0
2020,TRANSFER,8549.88,77078.31,68528.43,13474.5,22024.38,0
2021,PAYMENT,2537.89,7919.29,5381.4,46963.01,49500.9,0
2022,TRANSFER,93215.0,97114.57,3899.57,17770.27,110985.27,1
2023,CASH_IN,8904.6,98616.76,89712.16,38301.29,47205.89,0
2024,PAYMENT,6589.97,19335.54,12745.57,26669.74,33259.71,0
2025,DEBIT,12469.35,40511.82,28042.47,18262.21,30731.56,0
2026,TRANSFER,1151.92,43733.43,42581.51,4777.19,5929.11,0
2027,CASH_IN,5504.49,21904.65,16400.16,1000.59,6505.08,0
2028,CASH_IN,1131.69,58873.07,57741.38,24404.85,25536.54,0
2029,DEBIT,29899.0,92649.42,62750.42,20736.79,50635.79,0
2030,PAYMENT,1369.51,20800.88,19431.37,33790.58,35160.09,0
2031,TRANSFER,4005.63,31176.5,27170.87,29687.54,33693.17,0
2032,CASH_OUT,10426.51,12197.47,1770.96,4160.09,14586.6,1
2033,CASH_IN,20859.96,69982.76,49122.8,23019.31,43879.27,0
2034,DEBIT,23531.18,65215.92,41684.74,43143.13,66674.31,0
2035,CASH_OUT,43235.56,98018.62,54783.06,28743.47,71979.03,0
2036,PAYMENT,13609.52,66465.27,52855.75,44770.64,58380.16,0
2037,TRANSFER,2303.67,91725.8,89422.13,7763.83,10067.5,0
2038,PAYMENT,29701.38,73240.26,43538.88,42949.32,72650.7,0
2039,DEBIT,28081.98,82511.4,54429.42,39498.74,67580.72,0
2040,PAYMENT,11057.03,37398.15,26341.12,25188.67,36245.7,0
2041,TRANSFER,1874.75,6517.82,4643.07,43151.44,45026.19,0
2042,TRANSFER,9386.67,56493.4,47106.73,7747.09,17133.76,0
2043,PAYMENT,18770.01,56397.91,37627.9,48916.27,67686.28,0
2044,CASH_IN,4288.99,43354.52,39065.53,45539.9,49828.89,0
2045,DEBIT,7595.49,21321.92,13726.43,28988.99,36584.48,0
2046,DEBIT,294.56,9804.02,9509.46,18612.26,18906.82,0
2047,TRANSFER,23799.59,57882.88,34083.29,28133.48,51933.07,0
